Longitude,Latitude,RSRP(dBm),SINR(dB),Throughput Downlink(Kbps),Throughput Uplink(Kbps),Jenis Rekomendasi Optimasi,Jenis Rekomendasi Optimasi_Melakukan Beamforming dan Handover Tuning,Jenis Rekomendasi Optimasi_Melakukan Optimasi Load Balancing dan Handover Tuning,Jenis Rekomendasi Optimasi_Melakukan Optimasi MEC dan Carrier Aggregation,Jenis Rekomendasi Optimasi_Melakukan Optimasi Power Control,cluster,RSRP(dBm)_after,SINR(dB)_after,Throughput Downlink(Kbps)_after,Throughput Uplink(Kbps)_after
106.35371971,-6.3053262,-78.88,9.500000000000004,38632.03,27898.410000000003,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-78.5972,10.411,38412.947700000004,26388.602499999994
106.35370711,-6.30538383,-80.62,3.0,44208.5,27423.9,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-79.787555,7.329375000000003,42987.64099000001,26960.978299999988
106.35369119,-6.30543855,-79.75,5.499999999999999,38569.96,26260.05,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-79.13202000000001,6.945600000000015,37108.933789999995,24934.145174999994
106.35367108,-6.30550082,-83.81,6.5,29600.67,26212.04,Melakukan Optimasi Power Control,0.0,1.0,0.0,0.0,3,-82.30676999999999,6.501049999999984,31405.58629000002,27745.80343
106.35365198,-6.30555522,-84.56,-1.0000000000000009,29255.35,24771.9,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-82.810565,4.231324999999992,29870.28050999999,26010.897390000016
106.35362888,-6.30561158,-82.75,0.0,16304.539999999999,27736.13,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-83.715215,1.5008749999999917,16688.99318,31759.82838499999
106.35360584,-6.30566403,-83.31,-2.4999999999999996,19305.65,25492.83,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-82.97318,0.3556999999999943,18356.58164999999,27619.349479999993
106.35358169,-6.30571728,-82.69,-8.0,14890.59,26255.71,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,0.0,0.0,1.0,2,-82.79775500000001,-0.8453750000000019,16779.089669999998,29997.853004999994
106.35355581,-6.30576845,-82.0,9.500000000000004,19088.79,27338.89,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-80.20697499999999,12.953575,22144.88196000001,27676.083014999982
106.35353126,-6.305813,-80.25,10.999999999999998,41696.46,30855.61,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-79.33840000000001,11.83799999999998,41144.479799999994,28093.43510000001
106.35351569,-6.30584058,-76.75,12.0,30125.229999999996,25695.1,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-77.38989000000002,11.948949999999964,32719.966120000012,25254.037299999985
106.35347684,-6.30590886,-75.62,10.000000000000004,33010.77,32849.52,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-77.64423000000002,10.961150000000016,34557.146319999985,30213.381999999983
106.35343339,-6.30598527,-73.19,10.000000000000004,51214.23,30868.109999999997,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-76.00619999999999,10.235899999999994,50267.86570000002,26976.41139999998
106.35339692,-6.30604902,-71.88,12.0,37786.11,28332.7,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-75.28303000000001,13.208850000000005,37967.82213999999,27499.41595000002
106.35336431,-6.30610536,-71.56,13.0,43324.0,28128.0,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-75.38633000000002,13.412350000000012,42773.88954000002,26779.171950000018
106.35332586,-6.30617152,-69.94,12.5,64559.619999999995,28148.74,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-76.11070000000001,14.197600000000017,63949.69639999996,30525.13499999999
106.35328825,-6.30623566,-69.44,7.000000000000001,54222.41,30583.75,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-78.16722999999999,7.850449999999976,51014.901739999965,28021.58294999999
106.35325014,-6.30630209,-70.88,9.500000000000004,50933.51,31758.51,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-75.7683,10.213399999999988,49847.222799999996,27019.638399999978
106.35321168,-6.30637033,-67.5,9.000000000000002,53108.41,26566.259999999995,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-75.94560000000001,9.531699999999972,50940.87730000001,25510.642599999992
106.35317167,-6.30643746,-70.12,9.000000000000002,30286.860000000004,27609.95,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-76.95372,10.902599999999998,32945.56568000001,25844.084355000006
106.35313224,-6.30650004,-70.88,10.499999999999998,34053.1,27705.390000000003,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-75.89059,11.914649999999995,35452.98361999999,26547.02215
106.35309029,-6.30656812,-72.69,10.000000000000004,37906.96,30151.71,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-76.31095999999998,11.321500000000015,37105.333979999996,27610.953399999995
106.35305451,-6.30662525,-74.75,10.000000000000004,61068.32,26071.069999999996,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-77.05640000000002,10.97669999999998,58955.72299999999,28663.00989999998
106.35301054,-6.30669105,-73.62,10.999999999999998,38571.91,28116.279999999995,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-75.65262999999999,12.532849999999993,37759.082439999984,26847.339750000014
106.3529669,-6.30675458,-73.56,10.999999999999998,52055.6,30082.63,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-75.3964,11.603399999999995,48132.223600000005,27228.851799999993
106.35292645,-6.30681615,-71.31,9.500000000000004,61236.09,29895.69,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-76.1388,11.791699999999997,58870.77759999999,29692.33289999999
106.35288657,-6.30687893,-73.5,10.999999999999998,52065.38,26787.55,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-75.491,11.247499999999993,48021.12909999999,26119.574099999994
106.3528452,-6.30694208,-70.44,10.000000000000004,33101.0,27872.86,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-76.08005,11.405549999999996,34876.0727,26288.20805
106.35282254,-6.30697565,-72.94,10.999999999999998,46953.49,28982.54,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-75.43789999999998,11.846,44882.497800000005,26165.3431
106.35276844,-6.30705157,-72.44,10.999999999999998,39549.6,28921.67,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-75.31672999999999,12.538749999999995,39531.40184,27193.794850000017
106.35271086,-6.30713197,-72.12,6.0,41790.24,28079.84,Melakukan Optimasi Power Control,0.0,0.0,1.0,0.0,3,-77.94091999999999,7.512700000000011,40600.87955000002,26680.404570000002
106.35266286,-6.3071983,-76.5,4.499999999999998,7803.649999999999,17989.79,Melakukan Optimasi MEC dan Carrier Aggregation,0.0,0.0,0.0,1.0,0,-74.007975,12.021424999999981,18518.655900000005,24679.93051
106.35261808,-6.30725868,-77.75,5.499999999999999,35768.18,38338.3,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-80.72528500000001,6.2722250000000015,35491.25125,34262.92516
106.35257532,-6.30731571,-79.81,5.499999999999999,33263.89,19218.88,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-79.14299000000003,6.7628499999999985,34551.12257000001,19316.60705
106.35253411,-6.30737192,-79.31,12.5,36314.5,29712.62,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-79.00520000000006,12.375299999999969,35873.297499999986,25966.761700000003
106.35249348,-6.30743139,-78.38,10.999999999999998,52824.5,27687.31,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-78.17400000000002,11.12279999999998,49565.85860000001,26820.217799999988
106.35244942,-6.30749726,-77.31,7.000000000000001,46854.93,28394.82,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-78.51062999999996,7.700449999999988,45372.247839999996,26997.147249999995
106.3524078,-6.30756058,-77.06,6.0,44757.78,30036.6,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-79.01465999999998,7.691699999999994,43142.047650000015,27504.26362499999
106.35236374,-6.30762584,-75.19,6.5,55311.84,28464.96,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-77.65173000000001,7.473749999999972,51316.00323999996,27430.19164999999
106.35232124,-6.3076834,-74.75,3.0,46860.09,28811.96,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-78.07592499999997,7.502224999999991,45916.160829999986,27199.461039999995
106.35226888,-6.30774876,-74.12,5.499999999999999,44902.1,27299.52,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-77.28972499999998,7.664524999999992,44991.33941000001,25901.508139999994
106.35221674,-6.30781133,-77.06,10.499999999999998,53349.22,26864.85,Melakukan Optimasi Power Control,0.0,1.0,0.0,0.0,3,-77.8502,10.686799999999984,50216.81150000001,26777.150699999995
106.35216403,-6.30787586,-81.38,4.499999999999998,28130.11,23434.12,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,0.0,0.0,1.0,3,-79.27065999999999,6.256600000000016,29667.408720000003,25842.578674999982
106.352112,-6.30794249,-82.75,4.000000000000001,30985.220000000005,30422.390000000003,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-82.46292999999997,5.108749999999987,31089.236820000016,29227.315834999983
106.35205421,-6.30801732,-81.44,3.5000000000000004,31420.04,31321.22,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-81.71683999999999,5.357499999999999,32123.324680000016,29370.22429499998
106.35199999,-6.30808582,-79.12,6.0,30303.520000000004,24120.150000000005,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-78.53204999999998,6.673550000000013,31312.231399999993,24681.18322
106.35197141,-6.30812138,-78.0,8.500000000000002,21600.06,23189.02,Melakukan Optimasi Power Control,0.0,1.0,0.0,0.0,0,-74.39381,12.364549999999978,22654.26364,25128.925044999996
106.35190071,-6.30820914,-79.0,1.999999999999999,17616.99,28168.92,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-82.56833999999998,4.568299999999992,18691.351669999993,31214.994974999983
106.35182204,-6.30830713,-85.0,3.5000000000000004,12600.01,24768.1,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,0.0,0.0,1.0,2,-82.57590499999999,6.398024999999981,16291.199640000008,28359.36336500001
106.35176778,-6.30837519,-80.94,2.4999999999999996,30141.76,30097.290000000005,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-80.39145999999998,5.398299999999998,30391.372300000003,28375.090274999988
106.35170994,-6.30844802,-77.06,4.499999999999998,27394.4,28160.58,Melakukan Optimasi Power Control,0.0,1.0,0.0,0.0,3,-78.75893500000001,5.895175000000021,29061.424219999997,27937.615159999983
106.35166113,-6.30850999,-79.88,1.999999999999999,25730.37,26757.469999999998,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,0.0,0.0,1.0,2,-78.92253999999998,5.6566000000000205,28649.393669999987,27400.82136499999
106.35160722,-6.30857666,-81.19,2.4999999999999996,27884.38,31287.39,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-80.44853,5.417050000000004,29910.57858000001,29788.11619499998
106.35155276,-6.30864146,-78.19,7.500000000000001,29516.16,25892.8,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-78.33040500000001,7.412125000000025,32313.75674999999,25169.576625000005
106.35149345,-6.30871081,-77.12,7.000000000000001,22938.72,28248.74,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-80.25515499999999,7.69052500000001,23246.018020000007,30377.02019499999
106.35143468,-6.30877924,-79.69,6.5,19504.37,26535.06,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-81.35868999999998,8.29025,20412.50988000001,29708.19875499999
106.35137372,-6.30885117,-82.25,4.999999999999999,24553.04,25685.03,Melakukan Optimasi Power Control,0.0,1.0,0.0,0.0,2,-80.65464,6.542200000000007,27219.914629999992,27135.54211499999
106.3513204,-6.30891635,-81.94,5.499999999999999,14338.88,25445.59,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-81.25355499999998,8.064525000000009,16418.937660000003,27916.581824999983
106.35126194,-6.30899035,-83.88,6.5,25440.89,29426.55,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,0.0,0.0,1.0,3,-82.74503999999996,6.329999999999983,29217.423660000004,29493.652019999998
106.3512107,-6.3090554,-84.69,6.5,27771.67,28077.98,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-83.42626999999997,6.588799999999995,29930.681010000004,28303.99496999999
106.35114763,-6.30913164,-81.75,10.999999999999998,26784.64,30902.19,Melakukan Optimasi Power Control,0.0,0.0,1.0,0.0,3,-80.51442999999999,13.030449999999998,28455.056140000022,27854.865670000014
106.3510835,-6.3092071,-79.81,6.0,10449.51,21243.64,Melakukan Optimasi MEC dan Carrier Aggregation,0.0,1.0,0.0,0.0,0,-74.66261,12.052849999999975,18583.032650000005,24912.166859999998
106.35102458,-6.30927843,-84.75,1.999999999999999,26872.52,30019.04,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-83.70011499999998,4.332224999999994,29940.26847999999,29761.46149999998
106.35098182,-6.30933349,-80.81,2.4999999999999996,26588.96,28860.87,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,0.0,0.0,1.0,3,-79.71875,5.43500000000001,28931.054590000003,28976.38340499998
106.35095488,-6.30936958,-81.38,12.0,27143.25,24698.9,Melakukan Optimasi Power Control,0.0,0.0,1.0,0.0,3,-79.88232,13.084299999999981,29661.56826000002,24566.24271500001
106.35089022,-6.30944741,-82.12,7.500000000000001,20065.09,25874.349999999995,Melakukan Optimasi MEC dan Carrier Aggregation,0.0,0.0,0.0,1.0,3,-80.93950999999997,9.550250000000002,21212.584010000006,29441.88509499998
106.35079615,-6.30955924,-83.12,7.000000000000001,27922.16,31388.39,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-82.71359999999997,6.88739999999999,30532.138440000006,29856.583149999988
106.35073669,-6.30962965,-80.69,9.500000000000004,22326.69,24657.44,Melakukan Optimasi Power Control,0.0,1.0,0.0,0.0,3,-79.456865,12.69652500000001,22975.030110000018,26212.75548999998
106.350676,-6.30970243,-84.25,6.0,19126.35,27044.28,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,0.0,1.0,0.0,2,-82.81481499999998,8.337575000000001,19323.004410000012,29805.84487499999
106.35061858,-6.30977329,-86.25,9.500000000000004,15544.179999999998,22421.69,Melakukan Optimasi MEC dan Carrier Aggregation,0.0,1.0,0.0,0.0,0,-79.63252499999999,15.48017499999998,19334.61807000001,25423.63386499998
106.35056131,-6.30984511,-85.94,3.0,16809.26,27753.71,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-83.93872499999999,4.687224999999991,18311.721790000007,31882.616540000003
106.35050773,-6.30991037,-87.5,4.499999999999998,22947.62,32099.779999999995,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-84.81114999999997,6.4724,22712.67275000001,33215.594365
106.35045052,-6.30997839,-87.38,4.499999999999998,16795.23,25085.47,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-83.88129999999997,7.585249999999994,19130.686100000014,28667.869579999988
106.35039265,-6.31004778,-85.75,3.0,17531.5,26357.94,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-83.36169,5.619549999999993,18377.651840000006,30014.624015
106.35033903,-6.31011167,-86.75,4.499999999999998,13016.42,26886.78,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,0.0,0.0,1.0,2,-83.70433499999999,6.81472499999999,16637.07586000001,29885.07204000001
106.350271,-6.31019029,-87.94,8.500000000000002,29057.22,33615.71,Melakukan Optimasi Power Control,0.0,1.0,0.0,0.0,3,-86.58392999999998,7.6400000000000015,33644.287979999994,31525.884915000006
106.35020362,-6.31027117,-89.75,4.999999999999999,13646.99,25241.22,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-87.42083000000002,6.833499999999973,17929.263580000006,28610.775695000004
106.35015002,-6.31033831,-85.88,3.0,18740.44,28901.47,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-83.65526,4.861699999999985,18821.648900000007,31838.159529999994
106.35009218,-6.31041041,-85.38,1.999999999999999,19833.61,24907.43,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-83.39986,5.010799999999998,19968.49687,27702.125090000012
106.35003343,-6.3104827,-88.56,5.499999999999999,20564.91,28073.400000000005,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-85.33718499999998,7.503124999999998,22248.329589999994,32544.455455
106.34997901,-6.31054793,-87.19,3.5000000000000004,16346.03,29404.26,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-84.27536499999998,4.818024999999993,19115.202030000004,32978.927885
106.34992651,-6.31061161,-87.0,7.000000000000001,15782.070000000002,22555.410000000003,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-84.23169999999999,9.269699999999998,18311.613320000015,24695.890510000005
106.34989695,-6.31064828,-86.88,8.000000000000002,17692.36,23724.98,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-84.03013499999997,9.934274999999994,19360.368440000017,27479.982324999994
106.34983197,-6.31072782,-84.75,7.500000000000001,23654.27,23503.78,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-82.806155,8.972774999999984,24501.349160000016,26297.138299999988
106.34975619,-6.31082131,-86.19,4.999999999999999,16889.88,28275.3,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-83.59306999999997,6.542399999999995,18097.138220000004,31351.644010000007
106.34970825,-6.31088063,-90.25,7.000000000000001,23032.91,25100.900000000005,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-88.24557499999999,8.054474999999988,23978.943809999993,27844.931620000018
106.34966145,-6.3109394,-89.69,3.5000000000000004,21830.72,30314.460000000003,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-85.75910999999998,4.992499999999999,23370.63564000001,34198.78031999998
106.34961253,-6.31100258,-89.62,5.499999999999999,21418.99,26418.8,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-86.60215999999997,7.743399999999986,23016.51269,30557.140995
106.34957213,-6.31105302,-90.25,3.0,16787.87,26013.41,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-88.39169,5.324749999999992,19534.774640000014,30051.461900000002
106.34952445,-6.31111034,-90.62,-1.0000000000000009,19492.54,23247.87,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-88.32499499999999,1.649724999999997,19431.029149999995,25995.291030000004
106.34947649,-6.3111689,-94.62,-1.0000000000000009,15419.97,27355.870000000003,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-91.556185,2.3810749999999916,16544.197219999995,31505.79824
106.34943165,-6.31122681,-93.81,-1.999999999999999,17960.32,24302.82,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-90.568695,0.16222499999999002,18297.27103,27716.02981999999
106.34938808,-6.31128287,-97.19,-2.4999999999999996,15554.489999999998,19104.48,Melakukan Optimasi Load Balancing dan Handover Tuning,1.0,0.0,0.0,0.0,2,-92.78930000000001,1.0557000000000005,17812.607559999997,20612.059615000002
106.34932942,-6.31135643,-97.12,-1.999999999999999,15192.38,13186.850000000002,Melakukan Beamforming dan Handover Tuning,0.0,1.0,0.0,0.0,2,-92.9803,1.320299999999997,17153.075609999996,14473.348919999986
106.34929785,-6.31139482,-94.88,-1.999999999999999,9178.11,8963.11,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-91.9394,2.455299999999984,12211.803560000004,11030.017079999998
106.34924343,-6.31146126,-90.19,7.000000000000001,17209.38,13716.67,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-87.23419999999999,8.815100000000001,19395.43298,13990.601920000006
106.34919829,-6.3115172,-92.94,-1.0000000000000009,11326.63,12240.799999999997,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-90.2027,1.9694000000000045,12525.325889999995,13127.647209999994
106.34915361,-6.31157265,-92.69,-0.5000000000000004,9659.84,11400.33,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-89.4798,2.1410000000000116,11220.08062999999,12247.232854999993
106.34911175,-6.31162369,-91.5,1.999999999999999,11833.47,10859.53,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-88.73539999999998,4.169099999999999,11973.789739999995,12697.266150000001
106.34906906,-6.31167543,-92.44,0.5000000000000004,11907.74,12855.39,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-89.40099999999997,3.035899999999996,12132.890219999994,13156.789705000001
106.34904376,-6.31170659,-90.94,0.0,14931.849999999999,11908.86,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-88.8111,2.1833000000000014,15797.144549999997,12830.344495
106.34899779,-6.31176967,-86.94,1.0000000000000009,15032.73,10084.0,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-84.36589999999998,2.970699999999991,16385.739810000006,8718.830800000002
106.34893517,-6.31185402,-90.19,-2.4999999999999996,6019.52,8247.55,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-86.98389999999999,0.2616999999999783,8802.342450000004,8908.728574999996
106.34888895,-6.31191552,-94.88,-1.0000000000000009,13394.37,9331.55,Melakukan Optimasi Load Balancing dan Handover Tuning,1.0,0.0,0.0,0.0,2,-92.1167,1.9190999999999887,15352.209509999993,11992.435749999999
106.34885256,-6.31196795,-93.94,-12.0,9857.15,4815.31,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-82.97230000000002,5.082000000000012,12548.805450000007,7012.1443199999985
106.34881372,-6.31202861,-94.62,-12.5,5002.36,8635.04,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-83.41780000000001,3.1075000000000057,6092.814299999998,10668.874080000003
106.34877821,-6.31208518,-90.81,-9.5,14305.89,4933.82,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-81.20495500000003,5.441525,14547.509699999999,6943.263814999997
106.3487379,-6.31214902,-89.0,-9.0,19566.05,11694.459999999997,Melakukan Beamforming dan Handover Tuning,0.0,1.0,0.0,0.0,2,-85.79495499999999,-0.6285750000000042,22467.35910000001,12174.326765000002
106.34869401,-6.31221978,-89.19,-6.5,14667.17,13371.579999999998,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,0.0,1.0,0.0,2,-86.46045499999998,-0.41687500000002314,16147.213700000015,11556.384290000002
106.34865761,-6.31228054,-85.5,7.500000000000001,21605.24,19779.93,Melakukan Optimasi MEC dan Carrier Aggregation,0.0,0.0,0.0,1.0,2,-82.93803,9.29205,23393.075160000004,23283.902084999987
106.34861469,-6.31235857,-89.12,7.500000000000001,34675.54,16124.28,Melakukan Optimasi Power Control,0.0,1.0,0.0,0.0,2,-86.52352,8.920100000000001,35943.965629999984,19095.292630000004
106.34858105,-6.31242755,-91.62,1.999999999999999,10468.81,15710.47,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-89.43489999999998,5.641700000000003,12112.379509999999,17961.0128
106.34854106,-6.3125179,-89.81,3.5000000000000004,20085.53,14257.03,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-87.25099999999999,6.2599999999999945,21917.021609999996,17710.344079999988
106.34850706,-6.31260312,-89.88,4.000000000000001,23837.98,17282.98,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-86.89089999999997,6.478699999999989,26016.229910000016,19901.645505
106.34847245,-6.31269415,-91.06,4.000000000000001,11222.53,13077.61,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-88.54210000000002,6.822599999999994,12166.673970000003,14047.98507999999
106.34844074,-6.31278067,-89.12,3.0,18581.94,13026.96,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-86.228,6.907600000000006,21070.617149999995,13413.476834999998
106.34841111,-6.31287213,-85.56,7.500000000000001,26303.71,23735.37,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,0.0,0.0,1.0,2,-83.491375,8.259474999999975,28751.34054000002,25493.983889999985
106.34839224,-6.31293989,-86.38,12.0,23108.36,25207.9,Melakukan Optimasi Power Control,0.0,0.0,1.0,0.0,3,-84.01830499999998,13.679724999999996,24360.64280000001,26864.780275
106.34838132,-6.31298209,-84.5,10.000000000000004,21055.68,21927.2,Melakukan Optimasi MEC dan Carrier Aggregation,0.0,0.0,0.0,1.0,0,-79.09809500000001,15.018575000000002,22291.615650000014,24019.201924999972
106.34836598,-6.31307354,-80.31,13.0,23497.59,24812.470000000005,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-78.86602500000001,14.77162500000001,24582.826220000017,24727.385619999994
106.34834423,-6.31319911,-77.12,10.999999999999998,33370.6,24934.16,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-77.31206000000002,11.620999999999972,33687.25448,25724.779124999983
106.34832518,-6.31329837,-84.56,10.999999999999998,24746.54,23628.72,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-82.932245,13.119824999999995,27589.02642000001,25306.039395000007
106.34830794,-6.31338453,-78.31,16.999999999999996,53958.48,26766.31,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-78.36059999999999,15.441100000000002,50840.52850000002,27035.853900000006
106.34828986,-6.31346815,-71.75,17.5,20007.51,22670.859999999997,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-73.47127000000003,18.86145000000001,23899.158360000005,23535.695700000004
106.34827141,-6.31355023,-65.25,20.0,31922.59,26582.12,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-71.23604999999999,19.487450000000017,34595.873660000005,24369.069900000013
106.34825341,-6.31363963,-65.31,23.000000000000004,32273.82,25141.62,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-69.63403,21.136750000000035,34325.92323999999,25691.679875
106.34824004,-6.31371947,-64.25,22.000000000000004,41952.48,25904.460000000003,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-69.6097,20.16260000000002,42396.62659999998,25724.080700000024
106.3482288,-6.31380633,-67.38,21.0,96731.91,36369.87,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-74.2903,22.11800000000004,91104.065,30230.17660000001
106.34822295,-6.31389465,-71.75,22.000000000000004,64148.01,17801.66,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,3,-71.33139999999999,22.85120000000002,63773.76340000002,26157.143200000024
