Longitude,Latitude,RSRP(dBm),SINR(dB),Throughput Downlink(Kbps),Throughput Uplink(Kbps),Jenis Rekomendasi Optimasi,Jenis Rekomendasi Optimasi_Melakukan Beamforming dan Handover Tuning,Jenis Rekomendasi Optimasi_Melakukan Optimasi Load Balancing dan Handover Tuning,Jenis Rekomendasi Optimasi_Melakukan Optimasi MEC dan Carrier Aggregation,Jenis Rekomendasi Optimasi_Melakukan Optimasi Power Control,cluster,RSRP(dBm)_after,SINR(dB)_after,Throughput Downlink(Kbps)_after,Throughput Uplink(Kbps)_after
107.09310908,-6.39017673,-76.4,10.749999999999998,4613.5,2046.75,Melakukan Optimasi MEC dan Carrier Aggregation,0.0,0.0,1.0,0.0,0,-70.8485,15.862499999999969,5242.157280000001,2899.5735000000004
107.09310908,-6.39017673,-76.85,14.330000000000002,1911.6400000000003,2426.27,Melakukan Optimasi MEC dan Carrier Aggregation,0.0,0.0,1.0,0.0,0,-71.1614,19.31189999999999,2563.6854000000008,3158.817375000005
107.09310908,-6.39017673,-76.89,13.0,8359.99,2825.97,Melakukan Optimasi MEC dan Carrier Aggregation,0.0,0.0,1.0,0.0,0,-71.2904,18.161299999999994,10513.508519999992,3903.2969999999978
107.09310908,-6.39017673,-76.8,12.5,3820.6099999999997,2234.79,Melakukan Optimasi MEC dan Carrier Aggregation,0.0,0.0,1.0,0.0,0,-70.99699999999993,17.64999999999999,4660.540799999998,2821.584124999998
107.09310908,-6.39017673,-76.8,13.5,3147.14,2167.18,Melakukan Optimasi MEC dan Carrier Aggregation,0.0,0.0,1.0,0.0,0,-71.06069999999995,18.47659999999994,3862.2624000000023,2820.5730000000012
107.09310908,-6.39017673,-76.8,12.0,2987.16,2692.18,Melakukan Optimasi MEC dan Carrier Aggregation,0.0,0.0,1.0,0.0,0,-70.86639999999997,17.377399999999994,4286.627040000001,3282.8414999999986
107.09310908,-6.39017673,-76.44,11.499999999999998,3312.38,2533.46,Melakukan Optimasi MEC dan Carrier Aggregation,0.0,0.0,1.0,0.0,0,-70.80180000000001,16.65499999999997,4280.229360000008,3166.6702499999965
107.09310908,-6.39017673,-76.15,12.75,2911.62,2392.11,Melakukan Optimasi MEC dan Carrier Aggregation,0.0,0.0,1.0,0.0,0,-70.61619999999996,17.95910000000002,3725.691599999997,3041.781624999996
107.09310908,-6.39017673,-76.67,12.0,5084.55,2159.57,Melakukan Optimasi MEC dan Carrier Aggregation,0.0,0.0,1.0,0.0,0,-70.64989999999999,17.414099999999987,5659.600080000005,3131.3823750000006
107.09310908,-6.39017673,-76.52,10.499999999999998,4251.94,2233.07,Melakukan Optimasi MEC dan Carrier Aggregation,0.0,0.0,1.0,0.0,0,-70.94640000000003,15.737499999999963,5048.319480000003,2912.97225
107.09310908,-6.39017673,-78.67,10.749999999999998,3858.7100000000005,2649.05,Melakukan Optimasi MEC dan Carrier Aggregation,0.0,0.0,1.0,0.0,0,-72.90750000000003,15.750000000000025,4532.074919999996,3287.4522499999975
107.09310908,-6.39017673,-77.65,9.750000000000004,5085.73,2734.18,Melakukan Optimasi MEC dan Carrier Aggregation,0.0,0.0,1.0,0.0,0,-72.20789999999998,15.124999999999996,5564.069879999999,3480.351875000002
107.09310647,-6.39017948,-79.07,12.25,2493.02,1848.61,Melakukan Optimasi MEC dan Carrier Aggregation,0.0,0.0,1.0,0.0,0,-73.18639999999999,17.7066,2979.5252400000013,2507.3442499999974
107.09309987,-6.3901848,-79.88,10.749999999999998,3115.23,3244.47,Melakukan Optimasi MEC dan Carrier Aggregation,0.0,0.0,1.0,0.0,0,-73.71939999999998,15.735800000000033,3915.2058,3794.3728750000005
107.09308952,-6.39019281,-83.01,12.0,1326.08,4065.48,Melakukan Optimasi MEC dan Carrier Aggregation,0.0,0.0,1.0,0.0,0,-77.40520000000004,17.482800000000015,2111.812200000002,4009.9657499999994
107.09307822,-6.39020583,-81.34,11.329999999999998,174.67,4426.1,Melakukan Optimasi MEC dan Carrier Aggregation,0.0,0.0,1.0,0.0,0,-75.80560000000003,16.328500000000016,670.8983999999995,5019.538249999994
107.09306432,-6.39022299,-82.12,10.749999999999998,2489.47,4858.88,Melakukan Optimasi MEC dan Carrier Aggregation,0.0,0.0,1.0,0.0,0,-76.7524,15.363300000000045,3337.5806399999938,5955.454500000004
107.09305184,-6.39023979,-81.52,10.250000000000004,1942.23,5703.75,Melakukan Optimasi MEC dan Carrier Aggregation,0.0,0.0,1.0,0.0,0,-76.11119999999991,15.008199999999976,2632.2076799999977,6902.571875000003
107.09304439,-6.39025642,-82.03,9.250000000000002,4645.41,5073.47,Melakukan Optimasi MEC dan Carrier Aggregation,0.0,0.0,1.0,0.0,0,-76.54019999999993,14.346700000000016,4951.078199999996,6342.887374999995
107.09303833,-6.39027272,-86.86,9.500000000000004,3891.5299999999997,4377.7,Melakukan Optimasi MEC dan Carrier Aggregation,0.0,0.0,1.0,0.0,0,-81.51009999999997,14.566699999999926,4133.657760000003,5505.403625000008
107.09303098,-6.39029116,-90.61,8.250000000000002,2925.31,2793.0200000000004,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-87.78579999999997,10.41500000000001,3169.619529999997,3116.7519650000027
107.09302424,-6.39030811,-92.19,6.0,2237.85,4687.45,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-89.18509999999998,8.882099999999998,3693.252200000001,5191.265139999997
107.09301894,-6.39032671,-93.6,5.669999999999999,864.91,4643.53,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-90.56599999999996,8.050500000000023,1747.4745200000023,5250.943699999991
107.09301354,-6.39034724,-93.59,4.499999999999998,4547.89,5172.64,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-90.72049999999997,7.150000000000012,4725.175509999997,5854.149519999992
